event_date,event_name,event_url,fight_url,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_name,b_name,r_rd1_kd,b_rd1_kd,r_rd1_sig_str,r_rd1_sig_str_att,b_rd1_sig_str,b_rd1_sig_str_att,r_rd1_str,r_rd1_str_att,b_rd1_str,b_rd1_str_att,r_rd1_td,r_rd1_td_att,b_rd1_td,b_rd1_td_att,r_rd1_sub_att,b_rd1_sub_att,r_rd1_rev,b_rd1_rev,r_rd1_ctrl_sec,b_rd1_ctrl_sec,r_rd1_head,r_rd1_head_att,b_rd1_head,b_rd1_head_att,r_rd1_body,r_rd1_body_att,b_rd1_body,b_rd1_body_att,r_rd1_leg,r_rd1_leg_att,b_rd1_leg,b_rd1_leg_att,r_rd1_distance,r_rd1_distance_att,b_rd1_distance,b_rd1_distance_att,r_rd1_clinch,r_rd1_clinch_att,b_rd1_clinch,b_rd1_clinch_att,r_rd1_ground,r_rd1_ground_att,b_rd1_ground,b_rd1_ground_att,r_rd2_kd,b_rd2_kd,r_rd2_sig_str,r_rd2_sig_str_att,b_rd2_sig_str,b_rd2_sig_str_att,r_rd2_str,r_rd2_str_att,b_rd2_str,b_rd2_str_att,r_rd2_td,r_rd2_td_att,b_rd2_td,b_rd2_td_att,r_rd2_sub_att,b_rd2_sub_att,r_rd2_rev,b_rd2_rev,r_rd2_ctrl_sec,b_rd2_ctrl_sec,r_rd2_head,r_rd2_head_att,b_rd2_head,b_rd2_head_att,r_rd2_body,r_rd2_body_att,b_rd2_body,b_rd2_body_att,r_rd2_leg,r_rd2_leg_att,b_rd2_leg,b_rd2_leg_att,r_rd2_distance,r_rd2_distance_att,b_rd2_distance,b_rd2_distance_att,r_rd2_clinch,r_rd2_clinch_att,b_rd2_clinch,b_rd2_clinch_att,r_rd2_ground,r_rd2_ground_att,b_rd2_ground,b_rd2_ground_att,r_rd3_kd,b_rd3_kd,r_rd3_sig_str,r_rd3_sig_str_att,b_rd3_sig_str,b_rd3_sig_str_att,r_rd3_str,r_rd3_str_att,b_rd3_str,b_rd3_str_att,r_rd3_td,r_rd3_td_att,b_rd3_td,b_rd3_td_att,r_rd3_sub_att,b_rd3_sub_att,r_rd3_rev,b_rd3_rev,r_rd3_ctrl_sec,b_rd3_ctrl_sec,r_rd3_head,r_rd3_head_att,b_rd3_head,b_rd3_head_att,r_rd3_body,r_rd3_body_att,b_rd3_body,b_rd3_body_att,r_rd3_leg,r_rd3_leg_att,b_rd3_leg,b_rd3_leg_att,r_rd3_distance,r_rd3_distance_att,b_rd3_distance,b_rd3_distance_att,r_rd3_clinch,r_rd3_clinch_att,b_rd3_clinch,b_rd3_clinch_att,r_rd3_ground,r_rd3_ground_att,b_rd3_ground,b_rd3_ground_att,r_rd4_kd,b_rd4_kd,r_rd4_sig_str,r_rd4_sig_str_att,b_rd4_sig_str,b_rd4_sig_str_att,r_rd4_str,r_rd4_str_att,b_rd4_str,b_rd4_str_att,r_rd4_td,r_rd4_td_att,b_rd4_td,b_rd4_td_att,r_rd4_sub_att,b_rd4_sub_att,r_rd4_rev,b_rd4_rev,r_rd4_ctrl_sec,b_rd4_ctrl_sec,r_rd4_head,r_rd4_head_att,b_rd4_head,b_rd4_head_att,r_rd4_body,r_rd4_body_att,b_rd4_body,b_rd4_body_att,r_rd4_leg,r_rd4_leg_att,b_rd4_leg,b_rd4_leg_att,r_rd4_distance,r_rd4_distance_att,b_rd4_distance,b_rd4_distance_att,r_rd4_clinch,r_rd4_clinch_att,b_rd4_clinch,b_rd4_clinch_att,r_rd4_ground,r_rd4_ground_att,b_rd4_ground,b_rd4_ground_att,r_rd5_kd,b_rd5_kd,r_rd5_sig_str,r_rd5_sig_str_att,b_rd5_sig_str,b_rd5_sig_str_att,r_rd5_str,r_rd5_str_att,b_rd5_str,b_rd5_str_att,r_rd5_td,r_rd5_td_att,b_rd5_td,b_rd5_td_att,r_rd5_sub_att,b_rd5_sub_att,r_rd5_rev,b_rd5_rev,r_rd5_ctrl_sec,b_rd5_ctrl_sec,r_rd5_head,r_rd5_head_att,b_rd5_head,b_rd5_head_att,r_rd5_body,r_rd5_body_att,b_rd5_body,b_rd5_body_att,r_rd5_leg,r_rd5_leg_att,b_rd5_leg,b_rd5_leg_att,r_rd5_distance,r_rd5_distance_att,b_rd5_distance,b_rd5_distance_att,r_rd5_clinch,r_rd5_clinch_att,b_rd5_clinch,b_rd5_clinch_att,r_rd5_ground,r_rd5_ground_att,b_rd5_ground,b_rd5_ground_att
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/d2f6b87189908088,"Los Angeles, California, USA",Polyana Viana,JJ Aldrich,Women's Strawweight,Women,3,0,Herb Dean,Blue,Decision - Unanimous,3,300,900,65,65,0,67,67,0,1.03,1.03,0,Orthodox,Southpaw,115,125,-10,6/14/1992,9/29/1992,26,25,1,46,40,6,129,83,46,0.36,0.48,-0.12,86,50,36,175,96,79,0.49,0.52,-0.03,0,0,0,0.52,0.9,-0.38,0.32,0.07,0.25,0.15,0.02,0.13,0.8,0.77,0.03,0.13,0.17,-0.04,0.06,0.05,0.01,1,0,1,5,1,4,0.2,0,0.2,0,0,0,0,0,0,61,355,-294,Polyana Viana,JJ Aldrich,0,0,15,24,8,14,27,38,9,16,0,3,0,0,0,0,0,0,29,154,5,13,6,12,6,7,2,2,4,4,0,0,11,19,3,9,4,5,5,5,0,0,0,0,0,0,25,67,18,39,28,70,21,42,1,2,0,1,0,0,0,0,32,84,14,51,17,36,8,13,1,3,3,3,0,0,23,64,16,36,2,3,1,2,0,0,1,1,0,0,6,38,14,30,31,67,20,38,0,0,0,0,0,0,0,0,0,117,5,33,13,29,1,4,0,0,0,1,1,1,3,33,12,28,0,0,1,1,3,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/3b03f8d3a55f3cb2,"Los Angeles, California, USA",Thiago Santos,Kevin Holland,Middleweight,Men,3,0,Mike Beltran,Red,Decision - Unanimous,3,300,900,74,75,-1,76,81,-5,1.03,1.08,-0.05,Orthodox,Orthodox,205,170,35,1/7/1984,11/5/1992,34,25,9,69,31,38,153,55,98,0.45,0.56,-0.11,81,81,0,167,110,57,0.49,0.74,-0.25,0,0,0,0.72,0.64,0.08,0.2,0.19,0.01,0.07,0.16,-0.09,0.28,0.54,-0.26,0.02,0.03,-0.01,0.68,0.41,0.27,3,0,3,7,1,6,0.43,0,0.43,1,1,0,0,0,0,580,70,510,Thiago Santos,Kevin Holland,0,0,30,74,7,19,37,83,21,37,0,1,0,0,0,1,0,0,226,0,23,66,4,14,5,6,0,2,2,2,3,3,4,9,3,13,0,1,0,0,26,64,4,6,0,0,14,28,20,28,14,28,42,50,2,5,0,0,0,0,0,0,125,70,6,18,13,20,5,7,5,6,3,3,2,2,8,17,11,19,2,4,1,1,4,7,8,8,0,0,25,51,4,8,30,56,18,23,1,1,0,1,1,0,0,0,229,0,21,47,3,7,4,4,1,1,0,0,0,0,8,18,3,7,0,0,0,0,17,33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/c8a9d3917d77ede2,"Los Angeles, California, USA",Pedro Munhoz,Brett Johns,Bantamweight,Men,3,0,Blake Grice,Red,Decision - Unanimous,3,300,900,66,67,-1,65,71,-6,0.98,1.06,-0.07,Orthodox,Orthodox,135,135,0,9/7/1986,2/21/1992,31,26,5,117,73,44,245,168,77,0.48,0.43,0.05,160,82,78,292,180,112,0.55,0.46,0.09,3,0,3,0.66,0.83,-0.17,0.13,0.13,0,0.19,0.02,0.17,0.66,0.89,-0.23,0.15,0.1,0.05,0.17,0,0.17,0,0,0,4,6,-2,0,0,0,1,0,1,0,0,0,270,67,203,Pedro Munhoz,Brett Johns,0,0,50,113,32,91,52,115,33,92,0,2,0,2,0,0,0,0,0,6,33,88,25,82,6,11,5,6,11,14,2,3,40,99,31,90,10,14,1,1,0,0,0,0,3,0,59,118,33,62,69,128,36,67,0,1,0,3,1,0,0,0,83,20,42,88,31,60,7,15,2,2,10,15,0,0,31,64,28,57,8,17,5,5,20,37,0,0,0,0,8,14,8,15,39,49,13,21,0,1,0,1,0,0,0,0,187,41,3,6,5,11,3,5,3,4,2,3,0,0,7,11,6,11,0,1,2,4,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/e57a78a422439774,"Los Angeles, California, USA",Ricky Simon,Montel Jackson,Bantamweight,Men,3,0,Frank Trigg,Red,Decision - Unanimous,3,300,900,66,70,-4,69,75,-6,1.05,1.07,-0.03,Orthodox,Southpaw,135,135,0,8/31/1992,4/24/1992,25,26,-1,25,42,-17,53,94,-41,0.47,0.45,0.02,44,55,-11,75,107,-32,0.59,0.51,0.08,0,0,0,0.28,0.64,-0.36,0.4,0.3,0.1,0.32,0.04,0.28,0.72,0.54,0.18,0.28,0.38,-0.1,0,0.07,-0.07,7,2,5,20,2,18,0.35,1,-0.65,0,0,0,0,0,0,335,45,290,Ricky Simon,Montel Jackson,0,0,10,21,10,35,11,22,18,43,2,7,0,0,0,0,0,0,59,5,2,13,5,28,6,6,4,6,2,2,1,1,7,18,6,27,3,3,4,8,0,0,0,0,0,0,12,23,10,28,23,36,12,30,1,6,1,1,0,0,0,0,76,26,4,14,8,25,3,4,2,2,5,5,0,1,10,21,7,23,2,2,1,2,0,0,2,3,0,0,3,9,22,31,10,17,25,34,4,7,1,1,0,0,0,0,200,14,1,4,14,23,1,4,7,7,1,1,1,1,1,5,10,16,2,3,11,13,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/65223fa6055df489,"Los Angeles, California, USA",Ricardo Ramos,Kyung Ho Kang,Bantamweight,Men,3,0,Mike Beltran,Red,Decision - Split,3,300,900,69,69,0,72,73,-1,1.04,1.06,-0.01,Orthodox,Orthodox,145,135,10,8/1/1995,9/9/1987,23,30,-7,54,65,-11,146,157,-11,0.37,0.41,-0.04,63,101,-38,157,198,-41,0.4,0.51,-0.11,0,0,0,0.74,0.58,0.16,0.11,0.09,0.02,0.14,0.32,-0.18,0.92,0.92,0,0.01,0,0.01,0.05,0.07,-0.02,1,1,0,2,2,0,0.5,0.5,0,1,0,1,0,0,0,58,127,-69,Ricardo Ramos,Kyung Ho Kang,0,0,17,67,22,53,17,67,24,55,0,0,1,2,0,0,0,0,0,13,13,53,12,43,0,2,2,2,4,12,8,8,17,66,22,53,0,1,0,0,0,0,0,0,0,0,15,30,13,29,24,40,42,63,1,1,0,0,1,0,0,0,43,114,10,23,8,21,4,6,0,1,1,1,5,7,12,26,8,23,0,0,0,0,3,4,5,6,0,0,22,49,30,75,22,50,35,80,0,1,0,0,0,0,0,0,15,0,17,41,18,56,2,5,4,9,3,3,8,10,21,48,30,75,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/e85e83ab4e60e768,"Los Angeles, California, USA",Matt Sayles,Sheymon Moraes,Featherweight,Men,3,0,Blake Grice,Blue,Decision - Unanimous,3,300,900,67,68,-1,68,72,-4,1.01,1.06,-0.04,Orthodox,Orthodox,155,145,10,2/21/1994,10/11/1990,24,27,-3,77,73,4,235,172,63,0.33,0.42,-0.09,79,77,2,237,177,60,0.33,0.44,-0.11,0,0,0,0.5,0.42,0.08,0.29,0.54,-0.25,0.19,0.02,0.17,0.87,0.87,0,0.12,0.12,0,0,0,0,0,0,0,3,4,-1,0,0,0,0,0,0,0,0,0,68,3,65,Matt Sayles,Sheymon Moraes,0,0,16,60,22,50,16,60,23,51,0,1,0,1,0,0,0,0,40,3,4,43,7,31,8,10,15,17,4,7,0,2,10,50,15,42,6,10,7,8,0,0,0,0,0,0,25,77,30,72,25,77,30,72,0,2,0,0,0,0,0,0,14,0,14,60,13,48,5,10,15,22,6,7,2,2,24,76,28,70,1,1,2,2,0,0,0,0,0,0,36,98,21,50,38,100,24,54,0,0,0,3,0,0,0,0,14,0,21,82,11,34,10,10,10,16,5,6,0,0,33,94,21,49,3,4,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/866729ea2ceddb25,"Los Angeles, California, USA",Alex Perez,Jose Torres,Flyweight,Men,3,0,Frank Trigg,Red,KO/TKO,1,226,226,66,64,2,65,65,0,0.98,1.02,-0.03,Orthodox,Orthodox,125,125,0,3/21/1992,8/2/1992,26,26,0,84,29,55,162,76,86,0.52,0.38,0.14,88,30,58,166,77,89,0.53,0.39,0.14,1,0,1,0.79,0.75,0.04,0.13,0.24,-0.11,0.07,0,0.07,0.76,0.86,-0.1,0.23,0.13,0.1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,Alex Perez,Jose Torres,1,0,84,162,29,76,88,166,30,77,0,3,0,0,0,0,0,0,3,0,67,139,22,67,11,16,7,9,6,7,0,0,64,133,25,71,20,29,4,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/5d8a1daadda47ace,"Los Angeles, California, USA",Danielle Taylor,Zhang Weili,Women's Strawweight,Women,3,0,Blake Grice,Blue,Decision - Unanimous,3,300,900,60,64,-4,60,63,-3,1,0.98,0.02,Orthodox,Switch,115,115,0,10/25/1989,8/13/1989,28,28,0,34,77,-43,123,194,-71,0.28,0.4,-0.12,35,83,-48,124,200,-76,0.28,0.41,-0.13,0,0,0,0.64,0.4,0.24,0.23,0.19,0.04,0.11,0.4,-0.29,0.91,0.92,-0.01,0.08,0.05,0.03,0,0.02,-0.02,0,1,-1,1,2,-1,0,0.5,-0.5,1,0,1,0,0,0,0,48,-48,Danielle Taylor,Zhang Weili,0,0,9,29,27,61,10,30,33,67,0,1,1,2,1,0,0,0,0,48,6,25,10,35,2,3,9,10,1,1,8,16,6,26,21,52,3,3,4,7,0,0,2,2,0,0,13,42,24,70,13,42,24,70,0,0,0,0,0,0,0,0,0,0,8,35,9,37,4,5,4,13,1,2,11,20,13,42,24,70,0,0,0,0,0,0,0,0,0,0,12,52,26,63,12,52,26,63,0,0,0,0,0,0,0,0,0,0,8,44,12,35,2,3,2,7,2,5,12,21,12,52,26,63,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2018,UFC 227: Dillashaw vs. Garbrandt 2,http://ufcstats.com/event-details/03b1e846b09f721d,http://ufcstats.com/fight-details/8e971c1ec4b981cc,"Los Angeles, California, USA",Marlon Vera,Wulijiburen,Bantamweight,Men,3,0,Frank Trigg,Red,KO/TKO,2,293,593,68,69,-1,70,69,1,1.03,1,0.03,Switch,Orthodox,135,135,0,12/2/1992,3/1/1989,25,29,-4,45,31,14,86,61,25,0.52,0.51,0.01,59,49,10,102,80,22,0.58,0.61,-0.03,1,0,1,0.53,0.51,0.02,0.17,0.29,-0.12,0.28,0.19,0.09,0.66,0.61,0.05,0.17,0.19,-0.02,0.15,0.19,-0.04,1,2,-1,4,4,0,0.25,0.5,-0.25,0,0,0,0,0,0,61,185,-124,Marlon Vera,Wulijiburen,0,0,15,32,18,37,21,38,26,46,0,2,1,2,0,0,0,0,0,82,4,18,5,16,3,5,8,12,8,9,5,9,14,30,11,30,1,1,6,6,0,1,1,1,1,0,30,54,13,24,38,64,23,34,1,2,1,2,0,0,0,0,61,103,20,40,11,16,5,8,1,7,5,6,1,1,16,37,8,18,7,8,0,1,7,9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2018,DWCS 2.8,http://ufcstats.com/event-details/478c8706bdb92440,http://ufcstats.com/fight-details/2a7d4a5f04014e29,"Las Vegas, Nevada, USA",Greg Hardy,Tebaris Gordon,Heavyweight,Men,3,0,Herb Dean,Red,KO/TKO,1,17,17,77,73,4,80,,,1.04,,,Orthodox,Orthodox,265,265,0,7/28/1988,7/19/1988,30,30,0,14,1,13,18,6,12,0.78,0.17,0.61,14,1,13,18,6,12,0.78,0.17,0.61,1,0,1,0.71,0,0.71,0.28,1,-0.72,0,0,0,0.85,1,-0.15,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greg Hardy,Tebaris Gordon,1,0,14,18,1,6,14,18,1,6,0,0,0,0,0,0,0,0,0,0,10,14,0,5,4,4,1,1,0,0,0,0,12,16,1,6,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2018,DWCS 2.8,http://ufcstats.com/event-details/478c8706bdb92440,http://ufcstats.com/fight-details/f2aeed55c911bb2d,"Las Vegas, Nevada, USA",Joe Lowry,Devonte Smith,Lightweight,Men,3,0,Chris Tognoni,Blue,KO/TKO,1,172,172,71,69,2,73,76,-3,1.03,1.1,-0.07,Orthodox,Orthodox,155,155,0,12/12/1989,7/30/1993,28,25,3,17,34,-17,40,55,-15,0.42,0.62,-0.2,17,34,-17,40,55,-15,0.42,0.62,-0.2,0,1,-1,0.76,0.88,-0.12,0.23,0,0.23,0,0.11,-0.11,1,0.79,0.21,0,0.2,-0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Joe Lowry,Devonte Smith,0,1,17,40,34,55,17,40,34,55,0,1,0,0,0,0,0,0,0,0,13,35,30,50,4,5,0,1,0,0,4,4,17,40,27,48,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2018,DWCS 2.8,http://ufcstats.com/event-details/478c8706bdb92440,http://ufcstats.com/fight-details/783bf10d31191e0a,"Las Vegas, Nevada, USA",Kennedy Nzechukwu,Dennis Bryant,Light Heavyweight,Men,3,0,Herb Dean,Red,KO/TKO,1,108,108,77,72,5,83,,,1.08,,,Southpaw,Orthodox,236,205,31,6/13/1992,10/18/1985,26,32,-6,19,19,0,22,32,-10,0.86,0.59,0.27,19,19,0,22,32,-10,0.86,0.59,0.27,1,0,1,0.89,0.26,0.63,0.05,0.21,-0.16,0.05,0.52,-0.47,0.78,1,-0.22,0,0,0,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kennedy Nzechukwu,Dennis Bryant,1,0,19,22,19,32,19,22,19,32,0,0,0,0,0,0,0,0,0,0,17,20,5,18,1,1,4,4,1,1,10,10,15,18,19,32,0,0,0,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2018,DWCS 2.8,http://ufcstats.com/event-details/478c8706bdb92440,http://ufcstats.com/fight-details/cb62f33db20c5c7f,"Las Vegas, Nevada, USA",Bobby Moffett,Jacob Kilburn,Featherweight,Men,3,0,Chris Tognoni,Red,Submission,2,62,362,70,69,1,73,72,1,1.04,1.04,0,Orthodox,Orthodox,145,145,0,6/1/1990,6/28/1995,28,23,5,30,8,22,40,14,26,0.75,0.57,0.18,38,13,25,52,19,33,0.73,0.68,0.05,0,0,0,0.66,0.37,0.29,0.33,0.25,0.08,0,0.37,-0.37,0.16,1,-0.84,0,0,0,0.83,0,0.83,2,0,2,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,Bobby Moffett,Jacob Kilburn,0,0,27,37,5,8,33,47,10,13,1,1,0,0,0,0,0,0,0,0,17,26,2,5,10,11,1,1,0,0,2,2,2,4,5,8,0,0,0,0,25,33,0,0,0,0,3,3,3,6,5,5,3,6,1,1,0,0,1,0,0,0,0,0,3,3,1,4,0,0,1,1,0,0,1,1,3,3,3,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2018,DWCS 2.8,http://ufcstats.com/event-details/478c8706bdb92440,http://ufcstats.com/fight-details/d0b19566de99eaea,"Las Vegas, Nevada, USA",JR Coughran,Alex Gilpin,Featherweight,Men,3,0,Chris Tognoni,Blue,Submission,2,115,415,66,67,-1,,,,,,,Orthodox,Orthodox,145,145,0,5/17/1994,3/26/1992,24,26,-2,85,47,38,149,87,62,0.57,0.54,0.03,87,47,40,152,87,65,0.57,0.54,0.03,0,0,0,0.57,0.95,-0.38,0.25,0.02,0.23,0.16,0.02,0.14,1,0.95,0.05,0,0.02,-0.02,0,0.02,-0.02,0,1,-1,0,4,-4,0,0.25,-0.25,0,1,-1,0,0,0,0,0,0,JR Coughran,Alex Gilpin,0,0,64,120,34,69,66,122,34,69,0,0,0,2,0,0,0,0,0,0,36,82,32,65,18,28,1,3,10,10,1,1,64,120,33,68,0,0,1,1,0,0,0,0,0,0,21,29,13,18,21,30,13,18,0,0,1,2,0,1,0,0,0,0,13,19,13,18,4,6,0,0,4,4,0,0,21,29,12,16,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2018,DWCS Brazil 1.1,http://ufcstats.com/event-details/fe1fdc6be470f773,http://ufcstats.com/fight-details/ea799db5c284c126,"Las Vegas, Nevada, USA",Maiara Amanajas dos Santos,Sarah Frota,Women's Strawweight,Women,3,0,Mark Smith,Blue,KO/TKO,1,206,206,65,66,-1,,69,,,1.05,,Southpaw,Southpaw,115,125,-10,7/11/1987,4/14/1987,31,31,0,19,84,-65,54,127,-73,0.35,0.66,-0.31,20,86,-66,56,130,-74,0.36,0.66,-0.3,0,1,-1,0.57,0.94,-0.37,0.05,0,0.05,0.36,0.05,0.31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,Maiara Amanajas dos Santos,Sarah Frota,0,1,19,54,84,127,20,56,86,130,0,0,0,1,0,0,0,0,0,0,11,46,79,122,1,1,0,0,7,7,5,5,19,54,84,127,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
