window,test_span,gid,y,gender,division,config,p,is_men
4,[8618-9117],8900,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8901,0,women,Women's Strawweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],8902,1,men,Welterweight,A: top-240 WITHOUT alt,0.631578947368421,True
4,[8618-9117],8903,1,men,Bantamweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],8904,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],8905,0,men,Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8906,1,men,Middleweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8907,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8908,0,men,Flyweight,A: top-240 WITHOUT alt,0.4827586206896552,True
4,[8618-9117],8909,0,men,Welterweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],8910,1,men,Flyweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8911,1,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8912,0,women,Women's Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],8913,0,men,Welterweight,A: top-240 WITHOUT alt,0.2413793103448276,True
4,[8618-9117],8914,0,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8915,0,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],8916,0,men,Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8917,0,men,Welterweight,A: top-240 WITHOUT alt,0.631578947368421,True
4,[8618-9117],8918,0,men,Middleweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8919,1,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8920,1,men,Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8921,0,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8922,1,men,Middleweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8923,0,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8924,0,men,Featherweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],8925,1,men,Catch Weight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8926,0,men,Featherweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],8927,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8928,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],8929,1,men,Middleweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8930,1,men,Middleweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8931,1,men,Flyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8932,1,men,Flyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8933,0,men,Lightweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],8934,0,men,Bantamweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],8935,0,men,Flyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8936,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8937,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8938,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8939,1,men,Flyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8940,0,men,Flyweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],8941,0,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8942,1,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8943,1,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8944,1,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8945,0,men,Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8946,1,men,Middleweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8947,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8948,1,men,Bantamweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],8949,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7070066779948988,True
4,[8618-9117],8950,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],8951,0,men,Bantamweight,A: top-240 WITHOUT alt,0.23906086525046777,True
4,[8618-9117],8952,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],8953,0,men,Middleweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],8954,0,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8955,1,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8956,0,men,Featherweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],8957,1,men,Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8958,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8959,1,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8960,0,men,Featherweight,A: top-240 WITHOUT alt,0.2413793103448276,True
4,[8618-9117],8961,0,women,Women's Strawweight,A: top-240 WITHOUT alt,0.2413793103448276,False
4,[8618-9117],8962,0,men,Welterweight,A: top-240 WITHOUT alt,0.2413793103448276,True
4,[8618-9117],8963,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.7073170731707317,False
4,[8618-9117],8964,0,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8965,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8966,1,men,Middleweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8967,1,men,Heavyweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8968,1,men,Featherweight,A: top-240 WITHOUT alt,0.75,True
4,[8618-9117],8969,1,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8970,0,men,Middleweight,A: top-240 WITHOUT alt,0.2413793103448276,True
4,[8618-9117],8971,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8972,1,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8973,1,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8974,1,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8975,0,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8976,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.9239505126076668,False
4,[8618-9117],8977,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8978,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],8979,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8980,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8981,0,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8982,1,men,Lightweight,A: top-240 WITHOUT alt,0.4827586206896552,True
4,[8618-9117],8983,0,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8984,1,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8985,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.34615384615384615,False
4,[8618-9117],8986,0,men,Middleweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],8987,0,men,Lightweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],8988,1,men,Lightweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],8989,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],8990,0,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8991,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],8992,0,men,Lightweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8993,1,men,Flyweight,A: top-240 WITHOUT alt,0.75,True
4,[8618-9117],8994,1,men,Featherweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],8995,1,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8996,1,men,Bantamweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],8997,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],8998,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.4827586206896552,False
4,[8618-9117],8999,1,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9000,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9001,1,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9002,0,men,Middleweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],9003,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],9004,1,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9005,1,men,Welterweight,A: top-240 WITHOUT alt,0.4827586206896552,True
4,[8618-9117],9006,1,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9007,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9008,0,men,Heavyweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9009,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9010,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9011,0,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9012,0,men,Bantamweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9013,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.6,False
4,[8618-9117],9014,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9015,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9016,0,men,Middleweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9017,0,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9018,0,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9019,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.7073170731707317,False
4,[8618-9117],9020,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9021,0,men,Bantamweight,A: top-240 WITHOUT alt,0.4827586206896552,True
4,[8618-9117],9022,0,men,Welterweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],9023,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9024,0,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9025,1,men,Lightweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9026,0,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9027,0,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9028,1,men,Middleweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9029,1,men,Featherweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9030,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9031,0,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9032,1,men,Bantamweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9033,1,men,Lightweight,A: top-240 WITHOUT alt,0.7526000721279391,True
4,[8618-9117],9034,0,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],9035,0,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9036,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9037,1,men,Welterweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9038,0,men,Middleweight,A: top-240 WITHOUT alt,0.631578947368421,True
4,[8618-9117],9039,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9040,1,men,Middleweight,A: top-240 WITHOUT alt,0.999999,True
4,[8618-9117],9041,1,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9042,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9043,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9044,0,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9045,0,men,Lightweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],9046,0,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9047,1,men,Featherweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9048,0,men,Flyweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],9049,1,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9050,1,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9051,1,men,Middleweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],9052,1,men,Lightweight,A: top-240 WITHOUT alt,0.3333333333333333,True
4,[8618-9117],9053,1,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9054,0,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9055,0,men,Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9056,1,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9057,1,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9058,1,men,Heavyweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],9059,1,men,Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9060,0,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9061,1,men,Middleweight,A: top-240 WITHOUT alt,0.999999,True
4,[8618-9117],9062,0,women,Women's Strawweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9063,0,men,Flyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9064,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.7002985120882456,False
4,[8618-9117],9065,1,men,Middleweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9066,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9067,1,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9068,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9069,0,men,Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9070,1,men,Catch Weight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9071,0,men,Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9072,1,men,Featherweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9073,0,men,Welterweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9074,1,men,Featherweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9075,0,women,Women's Strawweight,A: top-240 WITHOUT alt,0.6,False
4,[8618-9117],9076,0,men,Welterweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9077,0,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9078,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.45985401459854014,False
4,[8618-9117],9079,1,men,Bantamweight,A: top-240 WITHOUT alt,0.999999,True
4,[8618-9117],9080,0,men,Bantamweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],9081,0,men,Middleweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9082,1,men,Bantamweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9083,1,men,Heavyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9084,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9085,1,men,Bantamweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9086,1,men,Welterweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9087,1,women,Women's Strawweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],9088,1,women,Women's Flyweight,A: top-240 WITHOUT alt,0.7542857142857143,False
4,[8618-9117],9089,0,men,Featherweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9090,0,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.25,False
4,[8618-9117],9091,0,men,Flyweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9092,1,men,Bantamweight,A: top-240 WITHOUT alt,0.631578947368421,True
4,[8618-9117],9093,1,men,Light Heavyweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9094,1,men,Bantamweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9095,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9096,1,men,Middleweight,A: top-240 WITHOUT alt,0.4827586206896552,True
4,[8618-9117],9097,0,men,Welterweight,A: top-240 WITHOUT alt,0.16666666666666666,True
4,[8618-9117],9098,0,men,Catch Weight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9099,1,men,Middleweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9100,1,men,Featherweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9101,1,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9102,0,men,Lightweight,A: top-240 WITHOUT alt,0.7542857142857143,True
4,[8618-9117],9103,1,men,Bantamweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],9104,0,men,Heavyweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],9105,1,men,Heavyweight,A: top-240 WITHOUT alt,0.9090909090909091,True
4,[8618-9117],9106,0,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.25,False
4,[8618-9117],9107,1,men,Flyweight,A: top-240 WITHOUT alt,0.6,True
4,[8618-9117],9108,0,men,Light Heavyweight,A: top-240 WITHOUT alt,0.45985401459854014,True
4,[8618-9117],9109,0,men,Featherweight,A: top-240 WITHOUT alt,0.25,True
4,[8618-9117],9110,0,men,Featherweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9111,1,men,Featherweight,A: top-240 WITHOUT alt,0.8685607276654572,True
4,[8618-9117],9112,0,men,Flyweight,A: top-240 WITHOUT alt,0.9104980687216649,True
4,[8618-9117],9113,1,women,Women's Bantamweight,A: top-240 WITHOUT alt,0.9090909090909091,False
4,[8618-9117],9114,0,men,Flyweight,A: top-240 WITHOUT alt,0.7451026758785186,True
4,[8618-9117],9115,1,men,Featherweight,A: top-240 WITHOUT alt,0.34615384615384615,True
4,[8618-9117],9116,0,men,Welterweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],9117,1,men,Featherweight,A: top-240 WITHOUT alt,0.7073170731707317,True
4,[8618-9117],8618,1,men,Welterweight,B: A + alt (+6 cols),0.6615384615384615,True
4,[8618-9117],8619,1,women,Women's Bantamweight,B: A + alt (+6 cols),0.999999,False
4,[8618-9117],8620,0,men,Light Heavyweight,B: A + alt (+6 cols),0.7687074829931972,True
4,[8618-9117],8621,1,women,Women's Flyweight,B: A + alt (+6 cols),0.7687074829931972,False
4,[8618-9117],8622,1,men,Light Heavyweight,B: A + alt (+6 cols),0.999999,True
4,[8618-9117],8623,1,men,Bantamweight,B: A + alt (+6 cols),0.7687074829931972,True
4,[8618-9117],8624,0,men,Bantamweight,B: A + alt (+6 cols),0.4659090909090909,True
4,[8618-9117],8625,1,men,Featherweight,B: A + alt (+6 cols),0.2571428571428571,True
4,[8618-9117],8626,1,women,Women's Strawweight,B: A + alt (+6 cols),0.7687074829931972,False
4,[8618-9117],8627,1,men,Bantamweight,B: A + alt (+6 cols),0.8421052631578947,True
4,[8618-9117],8628,0,men,Middleweight,B: A + alt (+6 cols),0.2454246076482818,True
4,[8618-9117],8629,0,men,Middleweight,B: A + alt (+6 cols),0.35365853658536583,True
4,[8618-9117],8630,1,men,Middleweight,B: A + alt (+6 cols),0.6615384615384615,True
4,[8618-9117],8631,1,men,Welterweight,B: A + alt (+6 cols),0.7687074829931972,True
4,[8618-9117],8632,1,men,Middleweight,B: A + alt (+6 cols),0.6962025316455697,True
4,[8618-9117],8633,0,men,Featherweight,B: A + alt (+6 cols),0.7687074829931972,True
4,[8618-9117],8634,0,men,Middleweight,B: A + alt (+6 cols),0.6615384615384615,True
4,[8618-9117],8635,0,men,Flyweight,B: A + alt (+6 cols),0.6615384615384615,True
4,[8618-9117],8636,1,women,Women's Flyweight,B: A + alt (+6 cols),0.6615384615384615,False
4,[8618-9117],8637,0,men,Lightweight,B: A + alt (+6 cols),0.35365853658536583,True
4,[8618-9117],8638,0,men,Lightweight,B: A + alt (+6 cols),0.7687074829931972,True
